10000 7.7417e-05
10000 7.7625e-05
10000 7.7916e-05
10000 7.8375e-05
10000 7.7666e-05
10000 7.7416e-05
10000 7.7541e-05
10000 7.8167e-05
10000 7.85e-05
10000 7.8583e-05
